MCTs01	MCTs03	MCTs04	MCTs05	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs11	MCTs12	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37
M00253	103.6	91.0833333333333	99.0666666666667	183.538461538462	82.2857142857143	45.5625	11.125	50.875	66.7857142857143	25.25	39.6875	65.1	20.75	242.909090909091	66.1428571428571	11.2941176470588	91.3333333333333	29.5	9.86666666666667	73.7333333333333	52.8529411764706	80.25	13.6	49.7647058823529	29.1428571428571	1477.58333333333	134.666666666667	22.3571428571429	166.571428571429	117.764705882353	345	41.5	24.2352941176471	6.57142857142857
M00254	163742.6	256403.666666667	123514.8	200123.076923077	206113.857142857	188265.3125	99424.8125	74890	304650.5	150136.0625	93066	178301.6	166576.25	372099.909090909	119543	24054.4705882353	193791.2	320600.833333333	110362.4	361842	105213.705882353	82545.625	156958.866666667	153592.529411765	184180.142857143	483299.416666667	415155	85095.7857142857	225602.785714286	211640.117647059	435014.583333333	97529.8333333333	174002.352941176	57719.6428571429
M00255	19748.4	92011.5833333333	10512.3333333333	2272.15384615385	15265.8571428571	46411.25	8281.375	5134.9375	33577.9285714286	29418.1875	5323.625	23245.7	42249.5	74951.3636363636	33520	3245.41176470588	13837.6	48425.0833333333	10701.6	78999.4	11676.7058823529	11410.25	21048.9333333333	20135.9411764706	25066.0714285714	44868.4166666667	23603.1666666667	1772	55231.7142857143	37236.5882352941	109612.75	3960.66666666667	20890.2352941176	473.5
M00256	25373.9333333333	71442.1666666667	17205.8	18837.1538461538	30112.8571428571	46125.875	14585.875	11898	58360.6428571429	32569.8125	15777.0625	35586.8	41105.5625	73403.4545454545	29585	4779.76470588235	16756.6666666667	80625.0833333333	17695.8	86479.6	13012.0588235294	16501.375	25783.4666666667	27642.4117647059	29274	84305.6666666667	56713.3333333333	9712.07142857143	55475.1428571429	41255.6470588235	111302.75	10531.5	27210.3529411765	5183.35714285714
M00257	0	0	0	0	0	0	0	0	0	0	0.03125	0	0	0	0	0.0588235294117647	0	0	0.0333333333333333	0	0.705882352941177	0	0.0333333333333333	0	0	0	0.0833333333333333	0	0.142857142857143	0	0.0833333333333333	0	0	0
M00258	86302.2	175404.75	70596.8666666667	151398.692307692	129942.857142857	104523.875	67198.5	50268.1875	83138.5	79408.4375	57606.375	61391.5	84045.3125	180816.090909091	106681.357142857	20684	96575.6	50891.1666666667	50645.6	109805.933333333	49107.8235294118	22596.9375	84762.4	60545.8235294118	81689.9285714286	217625.5	275622	61432.7142857143	126578.928571429	96654.4705882353	226244.416666667	82092.5833333333	109151.352941176	40485.9285714286
M00259	578.066666666667	220.75	390.8	278.230769230769	260.523808285714	126.5625	38.645833	264.875	129.714285714286	162.4166640625	160.375	342.8	193.5208309375	439.545454545455	360.428571428571	20.3333334705882	217.466666666667	141.333333333333	92.5333346	168.466666666667	146.137254	124.2500005	22.7333333333333	153.647058823529	103.642857142857	2813.5	573.166666666667	150.738093714286	610.214285714286	283.764705882353	793.5	150.25	60.4705882352941	14.6904761428571
M00260	63112.5142764	148040.743510083	45296.6413752667	38636.5213326154	71684.2683585714	115143.959986375	27576.0916004375	25541.1549038125	134801.366019714	68009.6436069375	29684.5338058125	82524.1486382	84446.037746125	191983.538767818	71241.298132	10711.3183863529	51234.0674397333	159470.383378417	41853.4083356	178509.563367867	38489.1303534118	35848.3449914375	57446.9697276667	65804.0869144706	77659.8394432143	171266.461156667	125519.777757667	17836.4363653571	115380.457644714	83196.7611585882	228182.905227583	37305.4698005	58833.3181907647	9305.37470692857
M00264	0	0	0	0	0	0	0	0	0	0	0	0	1.125	0.363636363636364	0	0.117647058823529	0	443.666666666667	0.533333333333333	0	0.117647058823529	0.125	0	0	0	0	428.333333333333	0	0	0	0	0	1.41176470588235	0
M00265	6.64444726666667	6.9444465	30.1777922666667	41.3589818461538	3.66666785714286	10.1458365625	4.7916670625	5.4791691875	8.19048007142857	8.5000020625	4.1250009375	17.8333344	10.791666625	5.87878918181818	5.4285735	5.72549294117647	25.8666730666667	3.94444616666667	11.5111156	2.4000006	4.19607958823529	2.270833875	2.84444533333333	10.4313752352941	3.33333378571429	17.9722310833333	54.611137	14.999999	61.5238402857143	3.27451070588235	14.7500045	46.75000475	30.3725578235294	1.00000035714286
M00266	10.7111158666667	16.2777816666667	46.3555769333333	80.7179890769231	5.952382	15.750006625	7.875001125	7.6875026875	14.0952445	22.375004625	5.875002125	21.9666745	28.9583315	7.24242718181818	10.1666712142857	7.80392488235294	72.5777944666667	7.72222541666667	23.4222301333333	3.84444533333333	6.47059058823529	2.6458335625	5.55555673333333	27.8627527647059	8.61904828571429	31.8611266666667	66.9444736666667	43.1190437857143	175.0000875	7.50980547058824	38.6111239166667	35.33335025	71.5098240588235	0.690476142857143
M00267	454.844588466667	438.472081	912.044809733333	255.077050615385	863.714024857143	772.0204386875	387.8957123125	755.6040135	341.737988928571	1207.2920151875	1103.6459326875	332.0000317	458.2501365	816.060544909091	478.190715285714	115.509811294118	267.8667276	224.694368333333	770.221956	490.4223398	154.019581882353	80.4582793125	369.555534	602.490277235294	491.309525357143	828.832751666667	3070.44597966667	498.309365428571	1216.85753321429	303.039272764706	945.472581416667	1619.38969858333	425.588390764706	12.6428507142857
M00268	1.84444393333333	1.0555545	7.62222166666667	6.41025823076923	1.09523785714286	4.1458325625	1.3750000625	2.458334	1.45237978571429	0.624999375	1.54166575	6.9666696	0.8541658125	1.93939436363636	1.23809478571429	1.23529305882353	0.9111102	1.44444408333333	3.77777846666667	1.1777774	3.82353047058824	0.6041661875	0.5111106	0.568627117647059	0.642857214285714	7.63889116666667	24.7777886666667	0.619047142857143	2.21428378571429	0.941176529411765	1.2499995	18.2222281666667	4.09804058823529	0.333333
M00269	5.333328	4.555551	11.8666548	16.564086	6.333327	4.6874953125	2.8333305	2.0208313125	3.6428535	6.41666025	5.1041615625	5.2333281	9.1666575	2.969694	6.285708	3.50980041176471	15.9110952	5.36110575	8.333325	1.9111092	2.76470311764706	2.4374975625	7.2888816	7.64705117647059	6.714279	8.41665825	34.777743	11.999988	33.999966	3.45097694117647	11.777766	12.555543	15.5490040588235	0.380952
M00270	3.68333333333333	5.25	17.5	23.1538461538462	2.25	6.109375	2.59375	2.921875	4.92857142857143	6.359375	2.734375	9.125	8.625	2.97727272727273	3.625	3.02941176470588	19.0833333333333	3.10416666666667	8.5	1.96666666666667	3.44117647058824	1.046875	1.96666666666667	7.52941176470588	2.5	12.9791666666667	31.0416666666667	11.2678571428571	46	2.45588235294118	10.7916666666667	17.6666666666667	20.0882352941176	0.375
M00271	900.9768768	689.7215325	568.7327646	2673.407583	1401.617646	175.8539908125	873.4366265625	300.6455326875	1003.8799485	215.24978475	330.3121696875	642.9660237	409.207924125	1396.180422	433.2614715	87.0979521176471	1849.9765054	309.777468	221.2664454	356.0885328	517.646541176471	163.5623364375	911.1768666	470.176000411765	478.9757115	2992.774785	3021.7192005	847.4991525	502.189974	908.567718882353	1262.776515	396.13849275	1622.64543617647	790.380162
M00272	1.73333266666667	1.27777708333333	5.1555504	6.51282238461538	0.714285	3.3749983125	1.3750000625	1.6041660625	1.333332	0.624999375	1.54166575	6.9666696	0.8541658125	1.84848518181818	1.119047	1.23529305882353	0.9111102	0.999999	1.9555536	0.8666658	1.82352758823529	0.6041661875	0.5111106	0.568627117647059	0.642857214285714	4.27777433333333	12.7222095	0.5476185	2.095236	0.549019058823529	1.05555475	18.5000060833333	2.50980229411765	0.404761642857143
M00273	3282.08880253333	3073.08333333333	3123.8	8312.46153846154	5822.09505214286	2217.2707099375	3368.854096	2325.6665480625	3791	2681.625	2644.895605125	2544.4	1970.4375	5874.63636363636	1946.57141064286	424.980366235294	5362.4	1358.41661641667	2460.86666666667	1346.06637726667	1375.31347235294	527.5624105	3281.66655546667	2495.05882352941	2420.64285714286	11198.3333333333	13602.6666666667	3643.92857142857	3375.28571428571	3267	5281.16666666667	3525.30551058333	5405.25486164706	996.046915714286
M00274	1817.3119146	18800.84273375	548.311385266667	174.205215307692	1273.00054442857	6826.77344475	1396.0839516875	478.687685	545.285986928571	4195.0437641875	153.5625091875	1639.1006843	7121.6702275	10845.8236047273	6494.19322978571	305.902062882353	142.977849266667	2412.3345395	255.2001276	8726.60338506667	769.431516411765	263.354232125	2467.5785484	1423.334045	2213.52491628571	3455.61283891667	1904.22317433333	232.428687642857	9375.14754471429	4840.00242	19796.2321203333	79.02781	3791.88424888235	43.9999922857143
M00275	8421.73333333333	8202.91666666667	9187.13333333333	17487.2307692308	16332.4285714286	8807.75	8820.125	8460.25	9176	9519.3125	10392.6875	6396.1	5552.1875	15133.3636363636	5327	1385	11824.9333333333	3970.08333333333	8555.53333333333	5569.93333333333	4444.88235294118	1835	8496.46666666667	7284.76470588235	6788.07142857143	26921.0833333333	36232.1666666667	9695.21428571429	11120.2142857143	7626.88235294118	13673.75	12100.5833333333	12501.8823529412	4864.92857142857
M00276	423.466666666667	123.5	324.266666666667	539.153846153846	84.1428571428571	72.5	63.875	54.0625	99.9285714285714	204.875	33.140625	276	280.875	51.3636363636364	93.2142857142857	53.2794117647059	598.933333333333	61.375	165.666666666667	38.2666666666667	51.9705882352941	23.40625	43.95	231.941176470588	74.8571428571429	204.5	473.333333333333	421.642857142857	1229.78571428571	67.9411764705882	303.75	227.166666666667	575.117647058824	4.57142857142857
M00277	7.31666666666667	4.375	18.8	57.3846153846154	4.64285714285714	13.546875	5.484375	3.609375	4.64285714285714	18.375	3.3125	5.15	17	2.22727272727273	2.23214285714286	1.91176470588235	27.6333333333333	2.20833333333333	9.7	0.933333333333333	2.51470588235294	1.34375	1.43333333333333	17.5	5.80357142857143	9.25	26.4583333333333	22.1428571428571	65	2.83823529411765	10.2708333333333	32.625	36.2941176470588	0.214285714285714
M00278	0.266666666666667	0	0	4.92307692307692	0	0.5	0.5	0	0	0	0.5	6	0	1.09090909090909	0.285714285714286	0	0	0	0	0	0	0.25	0	0.235294117647059	0	0	0	0	0	0	0.333333333333333	16	0.470588235294118	0
M00279	20.4	37.4166666666667	66.8	117.307692307692	15.238096	26	17.083333375	13.5	22	48	10.41666725	55.3	66	19.3636363636364	17.7142857142857	10.2352941176471	134.733333333333	43.3333333333333	37.8666666666667	8.26666666666667	17.7254903529412	8.2708331875	18.2666668	50.7058823529412	16.8571428571429	48.5833333333333	81.6666666666667	96.1428571428571	261.214285714286	16.9411764705882	66.6666666666667	47.2222219166667	119.294117647059	0.499999928571429
M00280	5.04444593333333	3.72222275	28.5333471333333	8.076927	6.71428828571429	9.41667125	3.0208341875	4.9791690625	6.57143178571429	2.47916725	5.9583350625	14.0333402	1.604166875	6.39394254545455	3.09523921428571	8.27451394117647	9.17778113333333	2.77777841666667	6.44444746666667	4.3111098	3.25490211764706	3.500000875	1.68888926666667	1.392157	16.0476120714286	11.41667175	52.0555803333333	2.11904642857143	4.66666742857143	0.745098	4.02777758333333	46.0555781666667	11.7254955882353	0.857143142857143
M00281	0.0888889333333333	0	0.177777866666667	0	0	0	0	0.583333625	0.380952571428571	0	0.0208333125	0	0	0	0	0	0	0.222222333333333	0.0222222	0.177777866666667	1.01960835294118	0	0.0222222	0	0	0.555555833333333	0.0555555	0	0	0.235294235294118	0.0555555	0.444444666666667	0.176470647058824	0
M00283	15.4666686666667	21.9166726666667	77.3777833333333	124.333340769231	12.4761915714286	38.9583338125	16.708335125	11.8958349375	23.2380982857143	44.1250031875	13.395834375	82.300003	50.1875140625	14.0606084545455	12.3571459285714	12.64706	131.377789666667	10.6944461666667	36.0888963333333	5.08888993333333	10.529412	8.875000625	8.022224	44.4705947058824	14.0714316428571	44.4722274166667	108.333343166667	78.5714459285714	179.023890428571	13.8823547647059	53.1111245	103.472222833333	113.862761352941	1.4285715
M00287	21.05	43.1666666666667	93.4666666666667	189.153846153846	14.2857142857143	20.578125	20.5625	14	30.1428571428571	64.875	9.78125	47.6	97.4375	14.8181818181818	22	14.4705882352941	209.733333333333	15.2291666666667	54	7.68333333333333	8.91176470588235	5.9375	14.1333333333333	78.2941176470588	24.9285714285714	61.3333333333333	109.333333333333	146.857142857143	426.928571428571	20.3529411764706	102.833333333333	56.3333333333333	194.764705882353	0.821428571428571
M00288	0	0	0	0	0	0	0	0	0	0	0	0	0.28125	0.0909090909090909	0	0.0294117647058824	0	110.916666666667	0.133333333333333	0	0.0294117647058824	0.015625	0	0	0	0	107.083333333333	0	0	0	0	0	0.352941176470588	0
M00290	0.36	0.0666666666666667	0.486666666666667	1.01538461538462	0.342857142857143	0.11875	0.0875	0.05	0.121428571428571	0.35625	0.20625	0.17	0.51875	0.2	1.12142857142857	0.341176470588235	0.166666666666667	35.5166666666667	0.166666666666667	0.266666666666667	0.158823529411765	0.05625	0.186666666666667	0.1	0.0928571428571429	0.358333333333333	48.1	0.0785714285714286	0.514285714285714	0.305882352941176	0.425	0.566666666666667	0.470588235294118	0.128571428571429
M00295	0	0	0	0	0	0	0	0	0	0	0	0	0.0401788125	0.0129870909090909	0	0.00420170588235294	0	15.8453331666667	0.0190477333333333	0	0.00420170588235294	0.0044643125	0	0	0	0	15.2977108333333	0	0	0	0	0	0.0504204705882353	0
M00296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00298	14.2666666666667	41.6666666666667	44.4666666666667	73.7692307692308	65.5714285714286	24.25	8.8125	16.9375	407.642857142857	39.25	6.5	62.5	118.625	41.0909090909091	19.8571428571429	5.94117647058824	89.9333333333333	47.0416666666667	28	14.0666666666667	22.3823529411765	3.875	11.6666666666667	37.8235294117647	10	71.4166666666667	76.8333333333333	72.0714285714286	198.142857142857	15	69.0833333333333	20.0833333333333	80.0588235294118	0.285714285714286
M00299	13718.5333333333	11322.5	12843.1333333333	17145.4615384615	18687.4285714286	8390.875	8765.875	7907.625	9719.14285714286	8999.875	9481.8125	13211.4	6239.5	17894.8181818182	11048.1428571429	1331.94117647059	11597.6	6136.83333333333	10565.1333333333	5513.46666666667	6596.70588235294	2174.6875	16393.8666666667	11565.1176470588	15877.1428571429	26535.8333333333	38371	9411.78571428571	11890.7142857143	8698.82352941176	13237.25	11526.75	11881.7058823529	4897.92857142857
M00300	6.93333333333333	3.08333333333333	9.3	12.0192307692308	5.28571428571429	2.125	3.78125	2.328125	5.57142857142857	0.375	2.828125	8.6	9.0625	4.36363636363636	1.75	3.77941176470588	0.3	1.66666666666667	0.333333333333333	0.0333333333333333	0.705882352941177	0.5	2.13333333333333	1.88235294117647	5.16071428571429	3.16666666666667	7.66666666666667	6.78571428571429	0.571428571428571	0	0.520833333333333	41.2291666666667	9.23529411764706	0.0357142857142857
M00301	0	0	0	0	0.0357142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0.0208333333333333	0	0
M00302	0	0	0	1.07692307692308	0.571428571428571	0	0.625	1	0.0178571428571429	0	0	0	0	0.0227272727272727	0	0.235294117647059	0	0	0	0	0	0	0.8	0	0.857142857142857	0.833333333333333	0.208333333333333	0	0.0178571428571429	0	0	6.52083333333333	0	0
M00303	1.73333313333333	1.0555545	6.28888586666667	3.79487015384615	1.09523785714286	6.229168875	1.166666625	1.874999625	1.333332	0.624999375	1.3749988125	3.1666635	0.8541658125	1.030302	0.9285705	1.27450876470588	0.9111102	0.999999	1.9555536	0.8666658	1.82352758823529	0.541666125	0.5111106	0.470587764705882	0.785714428571429	4.3888855	23.9444533333333	0.619047142857143	2.095236	0.549019058823529	0.9444435	14.1388908333333	2.27450788235294	0.333333
M00305	0	0	0	0.076923	0	0	0.041666625	0.08333325	0	0	0	0	0	0	0	0.0196078235294118	0	0	0	0	0	0	0	0	0.0714285	0.0555555	0.0555555	0	0	0	0	0.3888885	0	0
M00306	0	0.222222333333333	0.422222133333333	1.07692292307692	0.047619	0.0624999375	0.645833375	1	0.190476142857143	0.08333325	0.041666625	0.0666666	0	0	0.261904785714286	0.235294117647059	0	0	0.355555733333333	0.0444444	0	0	0	0.176470647058824	1	0.666666666666667	1.55555633333333	1.45238164285714	0	0	0.02777775	5.22222191666667	0.0784312941176471	0.047619
M00307	12142.02	31193.7416666667	10582.5666666667	2374.75384615385	13977.1428571429	23237.98125	5244.11875	7083.775	27994.2428571429	16980.14375	9018.18125	17319.2	20442.71875	33166.0636363636	14423.9428571429	2371.88235294118	6301.48	41382.45	9980.09333333333	44953.4	10017.9352941176	7536.19375	10918.8733333333	14069.2235294118	24071.8642857143	36033.4833333333	31162.5333333333	4078.79285714286	29508.5142857143	19280.5470588235	60724.7083333333	9530.6	9145.64705882353	604.778571428571
M00308	5293.29153553333	5526.11387416667	6632.75887193333	1406.15454923077	9555.05239657143	10213.33844	3313.751656875	5591.4611290625	17542.675438	9274.754637375	7877.3789386875	10776.4053882	7119.83689325	11693.8846348182	3434.23981235714	1327.53007552941	1831.6009158	24570.1233961667	7281.55919633333	18975.6983767333	2627.84445117647	4943.752471875	4953.82469913333	8848.90638523529	12786.2921074286	21752.4553206667	16199.6747665	3515.0017575	12464.1014701429	7214.19968552941	17128.1196751667	5867.61404491667	3031.49171182353	124.523871785714
M00310	2306.53333333333	3504.16666666667	5212.33333333333	1065	6043.14285714286	4699.75	2408.1875	4833.8125	2413.64285714286	5403.1875	5447.0625	3335.7	3164.875	4324.27272727273	3284.07142857143	496.764705882353	1741.66666666667	2903.83333333333	4077.93333333333	2538.73333333333	1525.35294117647	775.6875	2074.53333333333	3732.64705882353	8241.07142857143	10473.0833333333	12420	3432.28571428571	7422.5	1908.88235294118	5111.66666666667	5224.75	1572	103.589285714286
M00311	55410.1333333333	195057.083333333	32113.2666666667	7289.84615384615	48507.1428571429	119026.125	20842.5	17791.0625	137022.5	78669.5625	23822.8125	82115	106037.1875	186856.363636364	74204.7142857143	10340.3529411765	30498	201855.583333333	37577.5333333333	233863.2	30324	42208.875	55267.6666666667	64586.4705882353	67972.6428571429	167047.583333333	77421	6401.85714285714	140265	101852.705882353	282373.333333333	11043.8333333333	48193.1176470588	1163.07142857143
M00312	0	0.270833333333333	0	0	0	0.0625	0	0.125	0.892857142857143	0	0	0.375	1.421875	0.409090909090909	0.0535714285714286	0.0588235294117647	0	222.791666666667	0.266666666666667	0	0.485294117647059	0.140625	0	0	0.410714285714286	0	214.166666666667	0	0.160714285714286	0	0	0	1.20588235294118	0
M00313	12705.9830774	45992.6294363333	7328.22557886667	1400.46215569231	10831.0028382857	23387.8652866875	4079.585373125	3366.918350125	23071.7465201429	15018.8825094375	3621.83514425	17411.0385712	23494.820484	40863.4703304545	17973.4375581429	1793.84396023529	6660.58110806667	35037.2609880833	7378.8036894	40964.8204824	6696.31684364706	6624.8783124375	13388.9616158667	12225.2217988824	13754.815218	28880.26307525	15324.2848261667	1408.02447557143	29561.536112	19633.7153174706	59097.82820125	2716.63990916667	11446.7090224118	248.190600285714
M00314	0	0	0	0.153846153846154	0	0.53125	0	0	0	0	0.03125	0	0	0	0	0	0	0.166666666666667	0.0333333333333333	0.0333333333333333	1.05882352941176	0	0.0333333333333333	0	0	0.291666666666667	0.5	0.0357142857142857	0.142857142857143	0	0.291666666666667	0	0	0
M00315	0.2	0	0.2	0.307692307692308	0.714285714285714	0.84375	0	0.125	0.214285714285714	0.0625	0.125	0.45	0	0.136363636363636	0.214285714285714	0	0.133333333333333	0.625	0.933333333333333	0.433333333333333	0.617647058823529	0	0	0.323529411764706	0.142857142857143	0.291666666666667	1.83333333333333	0.142857142857143	0	0	0.291666666666667	0.25	0.117647058823529	0
M00316	0	0	0	0.307692461538462	0.857142857142857	0	0.1666665	0	0.642857142857143	0.1875	0	0.6	1.3125	0	0	1.58823529411765	0	0.25	0	0	0	0	0	0	0.047619	0.75	2	0	0	0	0.25	0	0	0
M00317	5	0.416666666666667	22.8333333333333	4.96153846153846	3.28571428571429	12.109375	2.5625	4.1875	5.14285714285714	0.25	1.203125	3.275	0.9375	3.04545454545455	1.58928571428571	3.64705882352941	1.2	1.47916666666667	3.1	0.2	1.20588235294118	0.75	0.583333333333333	0.514705882352941	1.71428571428571	5.1875	54.5416666666667	0.232142857142857	2.83928571428571	0.0588235294117647	0.0833333333333333	27.7916666666667	13.2058823529412	1.21428571428571
M00318	0	0	0.0444444	0	0.047619	0	0	0	0.380952571428571	0	0	0	0	0	0	0	0.0444444	0	0	0	0.137254764705882	0	0	0	0	0.08333325	0.222222	0	0	0.0196078235294118	0	0.41666675	0.117646941176471	0
M00319	10.5	2.14583333333333	8.91666666666667	3.5	19.5357142857143	6.734375	1.25	2.015625	10.3214285714286	5.3125	6.65625	4.775	12.609375	10.7045454545455	4.35714285714286	8.66176470588235	2.8	42.1875	6.05	1.86666666666667	4.77941176470588	3.21875	13.2166666666667	3.94117647058824	3.19642857142857	3.72916666666667	17.3333333333333	2.14285714285714	7.92857142857143	1.20588235294118	3.29166666666667	4.75	2.20588235294118	0.285714285714286
M00320	29756.8	98958.3333333333	17175.7333333333	3859.07692307692	26737.1428571429	63623.25	11054.375	9557.4375	79247.2857142857	42236.5625	13744.375	46332.3	55964.375	98985	37412.4285714286	5788.35294117647	15308.3333333333	117406.916666667	21228.4666666667	129280.933333333	16011.9411764706	24203.1875	29739.4	36043.3529411765	36660.5	92749.0833333333	41981.8333333333	3266	73881.6428571429	55003.5294117647	150397.583333333	5941.16666666667	25167.4705882353	598.857142857143
M00322	0	1.26666666666667	0.0266666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0166666666666667	0	0	0	0	0	0	0	0
M00323	5.33333333333333	3.95	5	20.2307692307692	15.1428571428571	5.325	2	1.75	1.42857142857143	4.0625	2.375	4.7	9.0875	4.03636363636364	5.74285714285714	2.05882352941176	1.05333333333333	6.7	3.12	2.66666666666667	6.70588235294118	0.7375	4	3.98823529411765	1.34285714285714	8.23333333333333	10.8666666666667	7.8	4.71428571428571	2.05882352941176	5.83333333333333	28	10.3529411764706	1.42857142857143
M00324	6.44	1.15	39.4133333333333	16	5.57142857142857	13.9	4.725	6	7.85714285714286	0.35	3.55	16.08	1.6375	4.70909090909091	4.58571428571429	10.4588235294118	1.57333333333333	4.86666666666667	4.69333333333333	0.28	2.82352941176471	1.8375	0.72	2.09411764705882	2.92857142857143	7.33333333333333	88.2666666666667	4.08571428571429	6.88571428571429	0.0705882352941177	1.11666666666667	70.1666666666667	24.7529411764706	1.21428571428571
M00325	3522.4007912	21234.1194818333	2489.644623	290.230845153846	2994.42884728571	11281.959682875	1286.6248465625	974.270943125	3603.95281157143	6135.3138364375	210.7707809375	3237.7007209	8536.9619606875	20009.1525643636	7982.35834778571	438.745178294118	3292.71190106667	4739.83333333333	1833.267029	12517.1151401333	2644.72597147059	1124.583477625	3522.95633286667	2881.25568682353	2801.6412515	6336.50071008333	4669.61138666667	236.714341714286	13189.2879924286	6566.37503888235	22323.9241074167	824.22226975	3439.86212229412	62.1904535714286
M00326	1289.41666666667	7395.5	752.866666666667	125.903846153846	806.071428571429	3153.421875	584.015625	268.359375	911.696428571429	2034.25	112.5	978.45	3026.921875	5256.47727272727	2643.78571428571	165.647058823529	1253.36666666667	1174.54166666667	573	4489.71666666667	827.75	457.125	1394.55	1053.92647058824	1614.82142857143	1752.47916666667	1225	88.2857142857143	3861.42857142857	2370.58823529412	7435.08333333333	239.479166666667	1620.76470588235	36.625
M00327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.285714428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00328	0.111111133333333	1.7777785	0	0	0.190476	2.83333475	0	0.83333375	4.76190714285714	0	0.083333375	2.000001	4.583335625	1.15151545454545	0.285714428571429	0	0.0888889333333333	2.55555683333333	0	0	2.11764811764706	0	0	0	2.28571542857143	0	1.22222266666667	1.5	0.857143285714286	0	0	0.222222333333333	2.666668	0
M00330	587.266666666667	0.805555583333333	29.6666666666667	10.1538461538462	48.4285714285714	4.875	3.3125	6.0625	6.85714285714286	12.375	1.43750025	140.9	0.5208335	4.63636363636364	2.85714285714286	6.70588235294118	2.6	3.24999991666667	4.33333333333333	5.33333333333333	2.58823529411765	6.625	1.8	6.94117647058824	1.57142857142857	12.1111111666667	54.5	2.16666664285714	19.0714285714286	0.176470588235294	1.16666666666667	144.5	10.5882352941176	0.857142857142857
M00331	662.389364	356.935786416667	840.4511662	89.1656495384615	527.582458285714	463.0574109375	24.2932545625	70.7836055625	1164.80148521429	249.7305983125	11.913449625	496.7688383	557.3173194375	1330.94292454545	58.1702715	43.9909357058824	1683.76468753333	1073.65303975	476.138301866667	1535.23992546667	943.827110470588	194.24980575	282.225454333333	601.990598411765	2976.17577835714	753.53813525	750.6795535	28.4230748571429	388.225015785714	661.099093529412	1760.78077083333	1571.0578115	150.027096764706	42.3131445
M00332	0.706667066666667	8.32777433333333	32.9733202	28.5128122307692	10.466663	83.874961875	2.133332875	12.3291610625	24.8285601428571	33.5041514375	44.458313125	305.5998632	4.5958311875	4.73333318181818	0.576190214285714	1.89803835294118	134.235496066667	2.71666575	3.27111013333333	4.88444273333333	104.866619	39.0708158125	0	0.949019176470588	39.7571247857143	70.0388644166667	92.0999925	10.999995	0	0	26.2277675833333	26.0055444166667	9.49019176470588	65.6856844285714
M00333	172.099373666667	648.339645333333	608.1937734	108.454827230769	1204.702715	783.48359775	185.02009325	1436.4104889375	1320.25041164286	506.6809939375	437.2589735	1225.7252589	1106.57802125	1327.02195136364	386.529375428571	73.5782685882353	138.805117466667	378.041547666667	493.521293466667	279.666027733333	345.563532705882	59.4424705625	190.1607244	575.033521	1985.74311071429	804.851439083333	2077.4968285	344.7788515	2378.58244285714	180.009293176471	352.01942525	1114.23616141667	1110.93634923529	7.44639878571429
M00334	641.74832	0.888889	3.9037054	15.2649627692308	49.6349281428571	1.9027785625	2.0833343125	1.451389375	0.174603	0.402778	1.486112	11.7333392	0.65972275	3.212122	0.658730428571429	3.66013294117647	0.570370466666667	1.84259308333333	0.392592666666667	0.392592666666667	2.26143852941176	0.7291670625	0.1777776	1.15686347058824	0.928571714285714	1.06481433333333	9.111113	5.80952471428571	12.0634955	0	0.611111416666667	166.888918916667	2.58823652941176	0.031746
M00335	96860.5810127333	277495.182785917	65376.9701364	64161.7846885385	111229.119942571	169938.401534375	46407.5918725625	41581.4903419375	186052.906225429	116196.981566937	49538.8148259375	122375.7912243	150892.367004562	283676.960036727	121854.662435643	16168.2415244118	71235.8536439333	246133.810307833	61544.0851756667	289054.430033267	56321.3244697059	51523.9408748125	91879.0501721333	99453.1953827647	114983.663241286	268586.588286667	210089.4890765	31859.8678273571	201469.342209429	139162.663899824	404743.183029	56907.9455085833	100190.243659059	15024.6911373571
M00336	20893.7333333333	87054.375	12337.1	2900.55769230769	18210.7142857143	58305.359375	9096.546875	6680.609375	44511.5714285714	34471.25	8417.765625	32624.375	44370.328125	81743.1590909091	35941.1071428571	3831.04411764706	9409.58333333333	67890.2916666667	11541.35	89660.6333333333	10131.9264705882	13534.328125	21230.9	21824.4264705882	25595	55778.2083333333	29404.4583333333	2483.48214285714	58826.6428571429	38783.3823529412	131738.6875	3963.54166666667	21727.2647058824	478.928571428571
